sample_id,image_file,side,roi_name,object_id,centroid_x,centroid_y,area_px,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col,region
demo_image,demo_image.tif,right,CPu_R,708,5999.3046558704455,2863.6265182186235,988,2841,5986,2886,6013,dorsal
demo_image,demo_image.tif,right,CPu_R,709,5877.516295025729,2868.3584905660377,583,2844,5866,2890,5892,dorsal
demo_image,demo_image.tif,right,CPu_R,711,5214.607329842932,2862.930890052356,955,2845,5198,2886,5231,dorsal
demo_image,demo_image.tif,right,CPu_R,712,5925.177374301676,2860.4329608938547,716,2846,5904,2878,5946,dorsal
demo_image,demo_image.tif,right,CPu_R,716,6336.493293591654,2867.2727272727275,671,2850,6321,2887,6354,dorsal
demo_image,demo_image.tif,right,CPu_R,722,4921.530224525043,2884.0975820379967,3474,2856,4884,2914,4958,dorsal
demo_image,demo_image.tif,right,CPu_R,724,5312.036363636364,2882.2198863636363,1760,2858,5275,2909,5341,dorsal
demo_image,demo_image.tif,right,CPu_R,725,5486.145522388059,2870.9216417910447,268,2861,5477,2882,5496,dorsal
demo_image,demo_image.tif,right,CPu_R,726,6238.0623885918,2877.1907308377895,561,2862,6228,2894,6250,dorsal
demo_image,demo_image.tif,right,CPu_R,728,5281.433179723503,2882.548387096774,651,2863,5267,2899,5298,dorsal
demo_image,demo_image.tif,right,CPu_R,729,6060.291139240507,2877.2579113924053,632,2863,6045,2893,6075,dorsal
demo_image,demo_image.tif,right,CPu_R,730,5765.020280811233,2896.0624024961,1282,2867,5742,2920,5794,dorsal
demo_image,demo_image.tif,right,CPu_R,731,4642.342134519177,2919.100055586437,3598,2869,4605,2980,4687,dorsal
demo_image,demo_image.tif,right,CPu_R,732,6380.530791788857,2894.948191593353,1023,2869,6363,2932,6398,dorsal
demo_image,demo_image.tif,right,CPu_R,733,5408.6549848942595,2893.342598187311,1655,2870,5383,2917,5437,dorsal
demo_image,demo_image.tif,right,CPu_R,734,5372.713521772345,2895.8265851795263,1309,2871,5354,2922,5392,dorsal
demo_image,demo_image.tif,right,CPu_R,735,5432.619422572178,2886.551181102362,381,2874,5420,2903,5444,dorsal
demo_image,demo_image.tif,right,CPu_R,736,5978.263494318182,2904.828125,1408,2875,5955,2942,5997,dorsal
demo_image,demo_image.tif,right,CPu_R,737,4789.29382183908,2910.012931034483,2784,2876,4764,2945,4818,dorsal
demo_image,demo_image.tif,right,CPu_R,738,4849.061630602782,2924.6108964451314,5176,2877,4815,2979,4890,dorsal
demo_image,demo_image.tif,right,CPu_R,741,6102.1648745519715,2898.7455197132617,558,2882,6091,2917,6114,dorsal
demo_image,demo_image.tif,right,CPu_R,744,5354.445333333333,2903.16,375,2889,5345,2919,5364,dorsal
demo_image,demo_image.tif,right,CPu_R,745,4730.879003558719,2909.690391459075,843,2890,4718,2931,4744,dorsal
demo_image,demo_image.tif,right,CPu_R,746,6370.988977955912,2920.00501002004,998,2891,6358,2944,6386,dorsal
demo_image,demo_image.tif,right,CPu_R,748,4973.899616858237,2914.3003831417623,1305,2892,4956,2938,4992,dorsal
demo_image,demo_image.tif,right,CPu_R,749,5578.695422535211,2904.2535211267605,568,2892,5560,2917,5597,dorsal
demo_image,demo_image.tif,right,CPu_R,750,5721.591933570581,2927.5130486358244,1686,2892,5707,2965,5740,dorsal
demo_image,demo_image.tif,right,CPu_R,752,5884.3839915373765,2935.719322990127,2836,2893,5864,2978,5905,dorsal
demo_image,demo_image.tif,right,CPu_R,753,5917.3461692739675,2936.6855194544723,2493,2893,5898,2977,5939,dorsal
demo_image,demo_image.tif,right,CPu_R,758,5292.931947069943,2907.7542533081287,529,2896,5278,2919,5309,dorsal
demo_image,demo_image.tif,right,CPu_R,761,5501.778359511344,2910.8586387434557,573,2901,5485,2922,5520,dorsal
demo_image,demo_image.tif,right,CPu_R,762,5557.472067039106,2910.22625698324,358,2901,5545,2919,5573,dorsal
demo_image,demo_image.tif,right,CPu_R,763,5625.97074010327,2941.359437751004,3486,2902,5594,2982,5656,dorsal
demo_image,demo_image.tif,right,CPu_R,764,6307.862411347518,2931.9297872340426,1410,2904,6291,2958,6325,dorsal
demo_image,demo_image.tif,right,CPu_R,766,6024.475357710652,2937.863804981452,1887,2906,6008,2982,6043,dorsal
demo_image,demo_image.tif,right,CPu_R,767,6254.8969387755105,2927.6755102040815,980,2906,6243,2955,6270,dorsal
demo_image,demo_image.tif,right,CPu_R,768,5107.689932885906,2942.0744966442953,2980,2907,5079,2980,5135,dorsal
demo_image,demo_image.tif,right,CPu_R,769,5947.736547085202,2932.837443946188,892,2908,5930,2952,5978,dorsal
demo_image,demo_image.tif,right,CPu_R,770,6130.433293978748,2930.813459268005,847,2912,6114,2950,6148,dorsal
demo_image,demo_image.tif,right,CPu_R,771,4930.095890410959,2927.2823439878234,1314,2913,4906,2946,4953,dorsal
demo_image,demo_image.tif,right,CPu_R,772,5171.692810457516,2924.150326797386,459,2913,5159,2936,5185,dorsal
demo_image,demo_image.tif,right,CPu_R,773,6227.328828828829,2933.7822822822823,666,2916,6212,2957,6238,dorsal
demo_image,demo_image.tif,right,CPu_R,775,5315.865957446808,2931.3148936170214,470,2920,5303,2942,5330,dorsal
demo_image,demo_image.tif,right,CPu_R,777,6164.4703425229745,2950.4227234753553,1197,2923,6149,2976,6182,dorsal
demo_image,demo_image.tif,right,CPu_R,783,4714.22004454343,2966.616035634744,2245,2932,4691,3003,4738,dorsal
demo_image,demo_image.tif,right,CPu_R,787,4907.0697012802275,2964.354907539118,2812,2936,4870,2988,4947,dorsal
demo_image,demo_image.tif,right,CPu_R,788,5179.260623229462,2945.611898016997,353,2936,5168,2958,5191,dorsal
demo_image,demo_image.tif,right,CPu_R,789,5241.095625241966,2966.9748354626404,2583,2937,5212,2999,5273,dorsal
demo_image,demo_image.tif,right,CPu_R,790,5414.371584699454,2952.9879781420764,915,2937,5398,2971,5433,dorsal
demo_image,demo_image.tif,right,CPu_R,791,5325.1899641577065,2956.0860215053763,837,2940,5304,2979,5343,dorsal
demo_image,demo_image.tif,right,CPu_R,792,5308.2216796875,2969.5751953125,1024,2942,5293,2992,5330,dorsal
demo_image,demo_image.tif,right,CPu_R,797,4968.936035701004,2979.2301970992935,2689,2946,4945,3016,4993,dorsal
demo_image,demo_image.tif,right,CPu_R,798,5683.307453416149,2969.9618456078083,2254,2946,5656,2999,5711,dorsal
demo_image,demo_image.tif,right,CPu_R,801,5974.383983572895,2974.7284394250514,1948,2948,5947,3006,6000,dorsal
demo_image,demo_image.tif,right,CPu_R,802,5072.896601244614,2976.141694590713,2089,2949,5047,3005,5100,dorsal
demo_image,demo_image.tif,right,CPu_R,803,4748.047256097561,2973.2263719512193,1312,2950,4732,3005,4764,dorsal
demo_image,demo_image.tif,right,CPu_R,805,5502.63,2964.542,500,2952,5491,2979,5516,dorsal
demo_image,demo_image.tif,right,CPu_R,806,5865.750942211055,3001.9268216080404,3184,2952,5838,3042,5897,dorsal
demo_image,demo_image.tif,right,CPu_R,807,5585.662235936387,2995.4096843104676,4213,2954,5546,3041,5622,dorsal
demo_image,demo_image.tif,right,CPu_R,808,5185.608720596672,2979.560527825588,1743,2956,5160,3003,5210,dorsal
demo_image,demo_image.tif,right,CPu_R,809,5787.175784392599,2990.336283185841,2486,2956,5763,3025,5815,dorsal
demo_image,demo_image.tif,right,CPu_R,810,5744.71762208068,2979.8248407643314,942,2957,5724,3002,5765,dorsal
demo_image,demo_image.tif,right,CPu_R,811,6013.353825136612,2993.570355191257,1464,2965,5997,3025,6031,dorsal
demo_image,demo_image.tif,right,CPu_R,812,5342.1,2977.196296296296,270,2966,5332,2988,5351,dorsal
demo_image,demo_image.tif,right,CPu_R,813,6040.905487804878,2977.423780487805,328,2966,6031,2990,6051,dorsal
demo_image,demo_image.tif,right,CPu_R,816,5397.507625272331,2979.108932461874,459,2970,5384,2990,5413,dorsal
demo_image,demo_image.tif,right,CPu_R,817,5819.189075630252,2987.247899159664,714,2971,5807,3006,5833,dorsal
demo_image,demo_image.tif,right,CPu_R,818,5473.363817097415,2988.1809145129223,503,2972,5464,3009,5483,dorsal
demo_image,demo_image.tif,right,CPu_R,819,5540.921357615894,2995.312913907285,1208,2972,5524,3020,5558,dorsal
demo_image,demo_image.tif,right,CPu_R,822,4687.25822902179,3004.4552619378765,2157,2974,4662,3038,4710,dorsal
demo_image,demo_image.tif,right,CPu_R,824,6239.716121495327,2998.876168224299,856,2978,6228,3020,6253,dorsal
demo_image,demo_image.tif,right,CPu_R,826,4897.193386773547,2996.6513026052103,998,2980,4878,3019,4918,dorsal
demo_image,demo_image.tif,right,CPu_R,827,5949.08203125,2997.85546875,512,2980,5939,3015,5959,dorsal
demo_image,demo_image.tif,right,CPu_R,828,6402.921768707483,3005.3015873015875,882,2981,6392,3028,6416,dorsal
demo_image,demo_image.tif,right,CPu_R,829,5662.065482796892,2999.9811320754716,901,2982,5645,3018,5682,dorsal
demo_image,demo_image.tif,right,CPu_R,831,5143.422018348624,3006.2079510703365,981,2986,5129,3029,5159,dorsal
demo_image,demo_image.tif,right,CPu_R,832,4928.216088328076,3008.7405362776026,1268,2987,4907,3029,4949,dorsal
demo_image,demo_image.tif,right,CPu_R,833,5907.1327063740855,3010.723092998955,957,2988,5890,3038,5925,dorsal
demo_image,demo_image.tif,right,CPu_R,834,5350.034825870647,3003.2802653399667,603,2990,5330,3018,5369,dorsal
demo_image,demo_image.tif,right,CPu_R,835,5422.553970826581,3023.9717990275526,3085,2990,5392,3059,5452,dorsal
demo_image,demo_image.tif,right,CPu_R,839,5273.662740899357,3011.4197002141327,934,2993,5252,3031,5294,dorsal
demo_image,demo_image.tif,right,CPu_R,841,5335.723768736617,3014.5631691648823,467,2997,5325,3032,5347,dorsal
demo_image,demo_image.tif,right,CPu_R,842,5465.790734824282,3014.4376996805113,626,2997,5454,3032,5479,dorsal
demo_image,demo_image.tif,right,CPu_R,844,6307.536206896551,3008.6672413793103,580,2998,6293,3022,6325,dorsal
demo_image,demo_image.tif,right,CPu_R,846,6281.351307189542,3014.746732026144,612,2999,6269,3031,6296,dorsal
demo_image,demo_image.tif,right,CPu_R,851,4752.15625,3081.70388986014,4576,3009,4717,3135,4781,dorsal
demo_image,demo_image.tif,right,CPu_R,856,6049.132701421801,3023.017377567141,633,3013,6032,3034,6067,dorsal
demo_image,demo_image.tif,right,CPu_R,858,5386.848360655737,3027.6065573770493,488,3015,5375,3042,5400,dorsal
demo_image,demo_image.tif,right,CPu_R,859,4867.2180493273545,3038.1446188340806,1784,3016,4843,3064,4893,dorsal
demo_image,demo_image.tif,right,CPu_R,860,5832.738924050633,3030.227848101266,632,3016,5817,3047,5849,dorsal
demo_image,demo_image.tif,right,CPu_R,861,6128.230222222222,3040.0293333333334,1125,3016,6112,3068,6145,dorsal
demo_image,demo_image.tif,right,CPu_R,862,5025.952495974235,3057.4661835748793,2484,3018,4999,3090,5062,dorsal
demo_image,demo_image.tif,right,CPu_R,863,6085.0214884696015,3054.8862683438156,1908,3018,6064,3089,6106,dorsal
demo_image,demo_image.tif,right,CPu_R,864,5759.6359918200405,3031.7770961145193,489,3019,5746,3046,5773,dorsal
demo_image,demo_image.tif,right,CPu_R,865,4907.259575721862,3066.256040070713,3394,3020,4871,3101,4941,dorsal
demo_image,demo_image.tif,right,CPu_R,867,5173.9086357947435,3066.880788485607,3196,3025,5149,3117,5198,dorsal
demo_image,demo_image.tif,right,CPu_R,868,5728.931718061674,3045.3623348017622,908,3025,5708,3066,5749,dorsal
demo_image,demo_image.tif,right,CPu_R,869,5929.475428571429,3044.016,875,3025,5913,3062,5947,dorsal
demo_image,demo_image.tif,right,CPu_R,870,6362.690036900369,3035.4649446494464,271,3025,6355,3048,6371,dorsal
demo_image,demo_image.tif,right,CPu_R,873,5747.794258373206,3040.0191387559807,209,3031,5739,3050,5758,dorsal
demo_image,demo_image.tif,right,CPu_R,874,6186.747064137308,3055.355916892502,1107,3032,6170,3085,6208,dorsal
demo_image,demo_image.tif,right,CPu_R,875,5089.509960159363,3051.762948207171,1004,3034,5072,3070,5108,dorsal
demo_image,demo_image.tif,right,CPu_R,876,5328.031880977684,3055.61211477152,941,3035,5313,3077,5344,dorsal
demo_image,demo_image.tif,right,CPu_R,877,5608.278846153846,3069.2139423076924,1248,3036,5581,3105,5635,dorsal
demo_image,demo_image.tif,right,CPu_R,878,6279.474801061008,3054.631299734748,754,3036,6267,3074,6294,dorsal
demo_image,demo_image.tif,right,CPu_R,879,5372.357373519914,3054.550053821313,929,3037,5357,3074,5393,dorsal
demo_image,demo_image.tif,right,CPu_R,880,6153.839313572543,3051.789391575663,641,3037,6140,3072,6172,dorsal
demo_image,demo_image.tif,right,CPu_R,881,6046.6469957081545,3056.8766094420603,932,3038,6033,3078,6066,dorsal
demo_image,demo_image.tif,right,CPu_R,884,5851.404268675456,3079.323289391086,1593,3043,5823,3116,5873,dorsal
demo_image,demo_image.tif,right,CPu_R,885,5804.983985765125,3069.2758007117436,1124,3045,5789,3098,5820,dorsal
demo_image,demo_image.tif,right,CPu_R,886,4815.737677527151,3066.294068504594,1197,3046,4787,3086,4840,dorsal
demo_image,demo_image.tif,right,CPu_R,887,6239.570723684211,3064.5674342105262,608,3046,6225,3081,6254,dorsal
demo_image,demo_image.tif,right,CPu_R,889,6200.486641221374,3078.336832061069,1048,3047,6186,3107,6212,dorsal
demo_image,demo_image.tif,right,CPu_R,890,5287.736928104575,3077.1971677559914,1836,3048,5267,3113,5309,dorsal
demo_image,demo_image.tif,right,CPu_R,893,4981.629376989541,3078.12505684402,2199,3050,4955,3109,5008,dorsal
demo_image,demo_image.tif,right,CPu_R,895,5229.219957537155,3087.408067940552,2355,3053,5207,3122,5253,dorsal
demo_image,demo_image.tif,right,CPu_R,900,5390.988059701493,3071.758208955224,335,3059,5379,3082,5402,dorsal
demo_image,demo_image.tif,right,CPu_R,901,5744.53488372093,3075.7441860465115,559,3061,5732,3094,5757,dorsal
demo_image,demo_image.tif,right,CPu_R,902,5786.161723163842,3105.4418549905836,4248,3063,5744,3146,5841,dorsal
demo_image,demo_image.tif,right,CPu_R,903,6160.242105263158,3082.276023391813,855,3063,6147,3104,6174,dorsal
demo_image,demo_image.tif,right,CPu_R,907,5084.614904246461,3108.2756036636138,2402,3070,5063,3143,5108,dorsal
demo_image,demo_image.tif,right,CPu_R,908,6359.624815361891,3084.2836041358937,677,3071,6340,3097,6379,dorsal
demo_image,demo_image.tif,right,CPu_R,910,5984.487562189055,3104.670931058991,1407,3073,5969,3136,6003,dorsal
demo_image,demo_image.tif,right,CPu_R,911,6326.140350877193,3084.0551378446116,399,3073,6314,3096,6338,dorsal
demo_image,demo_image.tif,right,CPu_R,912,4806.658514492754,3095.3876811594205,1104,3074,4789,3116,4830,dorsal
demo_image,demo_image.tif,right,CPu_R,913,6003.727064220184,3084.6811926605506,436,3074,5991,3100,6018,dorsal
demo_image,demo_image.tif,right,CPu_R,914,5053.853986551393,3099.0585975024014,1041,3075,5036,3121,5069,dorsal
demo_image,demo_image.tif,right,CPu_R,915,6069.145478374836,3091.08125819135,763,3075,6053,3108,6086,dorsal
demo_image,demo_image.tif,right,CPu_R,916,4878.385913116828,3120.606495149726,2371,3079,4856,3156,4904,dorsal
demo_image,demo_image.tif,right,CPu_R,917,6229.739745403112,3095.6152758132957,707,3079,6217,3115,6245,dorsal
demo_image,demo_image.tif,right,CPu_R,921,6309.54356846473,3089.2116182572613,241,3080,6300,3098,6319,dorsal
demo_image,demo_image.tif,right,CPu_R,923,5891.371962616822,3117.802803738318,2140,3083,5868,3152,5916,dorsal
demo_image,demo_image.tif,right,CPu_R,925,5663.212923076923,3109.0627692307694,1625,3085,5642,3135,5685,dorsal
demo_image,demo_image.tif,right,CPu_R,926,5539.659305993691,3107.53785488959,634,3086,5527,3123,5554,dorsal
demo_image,demo_image.tif,right,CPu_R,929,4958.805519053876,3102.3074901445466,761,3088,4942,3116,4980,dorsal
demo_image,demo_image.tif,right,CPu_R,930,5393.913223140496,3104.5144628099174,968,3088,5376,3122,5413,dorsal
demo_image,demo_image.tif,right,CPu_R,932,6252.394623655914,3113.558064516129,930,3095,6236,3131,6271,dorsal
demo_image,demo_image.tif,right,CPu_R,935,4841.407906976744,3127.1367441860466,2150,3099,4814,3159,4866,dorsal
demo_image,demo_image.tif,right,CPu_R,938,5585.342081031307,3127.1611418047883,2172,3102,5553,3149,5629,dorsal
demo_image,demo_image.tif,right,CPu_R,939,5009.008074534161,3126.968944099379,1610,3103,4981,3153,5034,dorsal
demo_image,demo_image.tif,right,CPu_R,941,6088.682696841112,3132.893446487506,2121,3107,6063,3159,6123,dorsal
demo_image,demo_image.tif,right,CPu_R,942,6190.402282453638,3128.179743223966,701,3108,6181,3151,6201,dorsal
demo_image,demo_image.tif,right,CPu_R,944,6144.523076923077,3120.607692307692,390,3110,6133,3133,6157,dorsal
demo_image,demo_image.tif,right,CPu_R,945,6371.039627039627,3140.8772338772337,1287,3111,6355,3175,6387,dorsal
demo_image,demo_image.tif,right,CPu_R,951,4741.963734290844,3183.9199281867145,8355,3118,4689,3257,4800,dorsal
demo_image,demo_image.tif,right,CPu_R,952,5546.185474189676,3150.7899159663866,1666,3120,5523,3186,5569,dorsal
demo_image,demo_image.tif,right,CPu_R,955,6128.989361702128,3137.4113475177305,564,3125,6112,3149,6148,dorsal
demo_image,demo_image.tif,right,CPu_R,956,5289.122881355932,3142.9173728813557,472,3127,5278,3158,5302,dorsal
demo_image,demo_image.tif,right,CPu_R,957,5657.973665973666,3145.910602910603,1443,3127,5628,3166,5687,dorsal
demo_image,demo_image.tif,right,CPu_R,961,4920.815315315315,3148.6047297297296,888,3131,4905,3166,4937,dorsal
demo_image,demo_image.tif,right,CPu_R,962,5776.643493761141,3149.45632798574,561,3131,5763,3167,5795,dorsal
demo_image,demo_image.tif,right,CPu_R,963,5990.177664974619,3161.6243654822333,985,3133,5979,3191,6002,dorsal
demo_image,demo_image.tif,right,CPu_R,965,5094.049933125279,3176.109228711547,2243,3136,5061,3207,5125,dorsal
demo_image,demo_image.tif,right,CPu_R,966,5137.976936723832,3162.0479006505025,1691,3136,5118,3192,5160,dorsal
demo_image,demo_image.tif,right,CPu_R,967,5502.15953654189,3154.535650623886,1122,3136,5483,3177,5521,dorsal
demo_image,demo_image.tif,right,CPu_R,968,5971.352402745995,3163.7356979405035,874,3139,5960,3187,5983,dorsal
demo_image,demo_image.tif,right,CPu_R,970,4814.412805093739,3177.748142907676,2827,3142,4787,3218,4841,dorsal
demo_image,demo_image.tif,right,CPu_R,971,6159.2284615384615,3173.2092307692305,1300,3145,6144,3205,6174,dorsal
demo_image,demo_image.tif,right,CPu_R,972,6068.728351126928,3162.9739027283513,843,3146,6046,3184,6096,dorsal
demo_image,demo_image.tif,right,CPu_R,974,5244.772727272727,3152.875,88,3147,5241,3160,5250,dorsal
demo_image,demo_image.tif,right,CPu_R,976,6304.005235602094,3168.348167539267,764,3148,6293,3192,6318,dorsal
demo_image,demo_image.tif,right,CPu_R,977,4890.612104539202,3195.9057771664375,4362,3150,4857,3249,4927,dorsal
demo_image,demo_image.tif,right,CPu_R,978,5411.567502021018,3170.767987065481,1237,3150,5393,3193,5431,dorsal
demo_image,demo_image.tif,right,CPu_R,979,5000.040871934605,3173.008174386921,1468,3151,4977,3195,5025,dorsal
demo_image,demo_image.tif,right,CPu_R,981,5162.0214953271025,3184.5943925233646,1070,3153,5142,3208,5178,dorsal
demo_image,demo_image.tif,right,CPu_R,982,5066.62512363996,3177.3432245301683,1011,3155,5052,3199,5082,dorsal
demo_image,demo_image.tif,right,CPu_R,983,4851.18164556962,3192.656329113924,1580,3156,4834,3231,4875,dorsal
demo_image,demo_image.tif,right,CPu_R,984,5653.954285714286,3179.6979591836734,2450,3156,5617,3206,5691,dorsal
demo_image,demo_image.tif,right,CPu_R,986,5491.118616144975,3178.2372322899505,607,3158,5481,3195,5505,dorsal
demo_image,demo_image.tif,right,CPu_R,987,5322.756862745098,3169.749019607843,255,3159,5315,3181,5331,dorsal
demo_image,demo_image.tif,right,CPu_R,990,5796.687263556116,3193.9747793190418,2379,3164,5771,3224,5824,dorsal
demo_image,demo_image.tif,right,CPu_R,992,5912.3195187165775,3179.8435828877004,748,3165,5898,3197,5928,dorsal
demo_image,demo_image.tif,right,CPu_R,993,5946.046883933676,3194.2075471698113,1749,3165,5924,3227,5967,dorsal
demo_image,demo_image.tif,right,CPu_R,994,6025.848670756646,3195.2811860940697,978,3165,6001,3233,6056,dorsal
demo_image,demo_image.tif,right,CPu_R,996,6073.438858695652,3187.6290760869565,736,3172,6058,3206,6094,dorsal
demo_image,demo_image.tif,right,CPu_R,998,6114.292410714285,3191.4084821428573,448,3175,6102,3210,6124,dorsal
demo_image,demo_image.tif,right,CPu_R,1002,5317.303478904515,3198.520355292376,1351,3179,5293,3220,5341,dorsal
demo_image,demo_image.tif,right,CPu_R,1004,5567.656516443361,3197.5334957369064,821,3180,5554,3219,5584,dorsal
demo_image,demo_image.tif,right,CPu_R,1007,6096.341736694678,3199.4901960784314,714,3183,6076,3215,6112,dorsal
demo_image,demo_image.tif,right,CPu_R,1008,6140.860122699387,3209.8478527607363,815,3184,6130,3232,6154,dorsal
demo_image,demo_image.tif,right,CPu_R,1010,5186.379204892966,3209.8572884811415,981,3188,5166,3229,5206,dorsal
demo_image,demo_image.tif,right,CPu_R,1011,4934.71469740634,3204.760806916426,694,3189,4920,3222,4951,dorsal
demo_image,demo_image.tif,right,CPu_R,1012,6173.899115044248,3219.7274336283185,1130,3189,6146,3243,6203,dorsal
demo_image,demo_image.tif,right,CPu_R,1014,5053.509561304837,3207.938132733408,889,3191,5038,3226,5071,dorsal
demo_image,demo_image.tif,right,CPu_R,1016,4977.909090909091,3220.2009857612265,1826,3194,4955,3250,5001,dorsal
demo_image,demo_image.tif,right,CPu_R,1017,5898.721367521368,3214.733333333333,585,3194,5887,3235,5910,dorsal
demo_image,demo_image.tif,right,CPu_R,1018,6305.721789883269,3207.941634241245,514,3194,6295,3225,6321,dorsal
demo_image,demo_image.tif,right,CPu_R,1020,5921.473384030418,3212.3098859315587,526,3196,5909,3230,5936,dorsal
demo_image,demo_image.tif,right,CPu_R,1021,5758.063244047619,3224.6584821428573,1344,3198,5744,3252,5777,dorsal
demo_image,demo_image.tif,right,CPu_R,1022,6212.826232247285,3231.3583959899747,1197,3202,6200,3261,6226,dorsal
demo_image,demo_image.tif,right,CPu_R,1023,5117.687747035573,3222.794466403162,1771,3203,5085,3246,5145,dorsal
demo_image,demo_image.tif,right,CPu_R,1024,5483.3170272812795,3228.675446848542,1063,3205,5469,3255,5498,dorsal
demo_image,demo_image.tif,right,CPu_R,1025,6315.837723919915,3229.246575342466,949,3205,6298,3249,6332,dorsal
demo_image,demo_image.tif,right,CPu_R,1029,5453.224489795918,3228.444897959184,980,3208,5438,3250,5469,dorsal
demo_image,demo_image.tif,right,CPu_R,1030,5857.384146341464,3225.4298780487807,656,3210,5836,3243,5875,dorsal
demo_image,demo_image.tif,right,CPu_R,1031,6099.646473779385,3227.525316455696,1106,3210,6080,3245,6123,dorsal
demo_image,demo_image.tif,right,CPu_R,1032,5702.412849872773,3236.2608142493636,1572,3211,5682,3261,5722,dorsal
demo_image,demo_image.tif,right,CPu_R,1033,5841.958698372966,3235.1902377972465,799,3212,5828,3255,5861,dorsal
demo_image,demo_image.tif,right,CPu_R,1034,5288.30985915493,3220.0845070422533,142,3213,5283,3228,5296,dorsal
demo_image,demo_image.tif,right,CPu_R,1036,5170.887269193392,3234.7667638483963,1029,3215,5154,3257,5190,dorsal
demo_image,demo_image.tif,right,CPu_R,1037,6039.765171503957,3238.337730870712,1137,3216,6021,3263,6061,dorsal
demo_image,demo_image.tif,right,CPu_R,1040,5636.933016421781,3252.23768366465,2314,3223,5614,3284,5660,dorsal
demo_image,demo_image.tif,right,CPu_R,1043,5583.776501766784,3245.8047703180214,1132,3224,5564,3269,5602,dorsal
demo_image,demo_image.tif,right,CPu_R,1045,5783.565731166913,3242.914327917282,677,3229,5767,3259,5799,dorsal
demo_image,demo_image.tif,right,CPu_R,1047,5990.8626373626375,3240.739010989011,364,3231,5980,3252,6002,dorsal
demo_image,demo_image.tif,right,CPu_R,1048,4866.2702212549875,3267.8262604280017,2757,3232,4827,3302,4902,dorsal
demo_image,demo_image.tif,right,CPu_R,1049,4902.358561460011,3256.807300053677,1863,3232,4873,3285,4929,dorsal
demo_image,demo_image.tif,right,CPu_R,1051,6272.823776223776,3242.4153846153845,715,3233,6251,3253,6295,dorsal
demo_image,demo_image.tif,right,CPu_R,1055,4828.064942874324,3263.6722790138306,1663,3235,4805,3294,4855,dorsal
demo_image,demo_image.tif,right,CPu_R,1056,5902.271056661562,3247.698315467075,653,3238,5881,3259,5923,dorsal
demo_image,demo_image.tif,right,CPu_R,1057,4773.486511627907,3257.112558139535,1075,3239,4749,3274,4801,ventral
demo_image,demo_image.tif,right,CPu_R,1060,5192.536557930259,3261.6614173228345,889,3244,5173,3280,5210,dorsal
demo_image,demo_image.tif,right,CPu_R,1061,5345.557291666667,3253.046875,384,3244,5334,3265,5359,dorsal
demo_image,demo_image.tif,right,CPu_R,1063,5856.777711204314,3273.1707609346913,1669,3246,5837,3300,5878,dorsal
demo_image,demo_image.tif,right,CPu_R,1064,5776.5009842519685,3271.0226377952754,1016,3250,5754,3293,5798,dorsal
demo_image,demo_image.tif,right,CPu_R,1067,5034.238551207327,3283.436303080766,2402,3253,5001,3314,5080,dorsal
demo_image,demo_image.tif,right,CPu_R,1068,5985.586443259711,3280.6930693069307,1313,3253,5971,3310,6002,dorsal
demo_image,demo_image.tif,right,CPu_R,1069,5060.472792149866,3274.471008028546,1121,3255,5036,3298,5080,dorsal
demo_image,demo_image.tif,right,CPu_R,1071,5420.870997255261,3283.0338517840805,1093,3261,5405,3306,5438,dorsal
demo_image,demo_image.tif,right,CPu_R,1076,5327.141955835962,3274.03785488959,317,3266,5315,3282,5340,dorsal
demo_image,demo_image.tif,right,CPu_R,1077,6076.858592692828,3291.6454668470906,1478,3266,6056,3319,6098,dorsal
demo_image,demo_image.tif,right,CPu_R,1079,6243.171134020618,3277.1278350515463,485,3267,6226,3288,6261,dorsal
demo_image,demo_image.tif,right,CPu_R,1082,4957.481318681319,3284.065934065934,455,3269,4947,3299,4970,dorsal
demo_image,demo_image.tif,right,CPu_R,1083,5754.11954459203,3300.3273244781785,1054,3269,5735,3330,5776,dorsal
demo_image,demo_image.tif,right,CPu_R,1088,6128.522613065326,3280.321608040201,199,3272,6122,3289,6137,dorsal
demo_image,demo_image.tif,right,CPu_R,1089,5275.19578313253,3289.965361445783,664,3275,5261,3307,5291,dorsal
demo_image,demo_image.tif,right,CPu_R,1092,6134.407749077491,3296.343173431734,542,3283,6121,3310,6149,dorsal
demo_image,demo_image.tif,right,CPu_R,1095,5161.072325164376,3310.2062163777646,1673,3285,5141,3336,5184,dorsal
demo_image,demo_image.tif,right,CPu_R,1096,4996.644640234948,3319.147577092511,1362,3288,4980,3350,5018,dorsal
demo_image,demo_image.tif,right,CPu_R,1102,4888.387701928087,3340.1782178217823,1919,3297,4855,3377,4922,ventral
demo_image,demo_image.tif,right,CPu_R,1106,5998.304918032787,3311.711475409836,305,3302,5987,3322,6009,dorsal
demo_image,demo_image.tif,right,CPu_R,1107,5688.226305609284,3324.919729206963,1034,3303,5675,3349,5702,dorsal
demo_image,demo_image.tif,right,CPu_R,1108,5110.513094083414,3324.5063045586808,1031,3304,5095,3347,5130,dorsal
demo_image,demo_image.tif,right,CPu_R,1109,4848.273553468646,3343.022720387761,3301,3305,4800,3387,4890,ventral
demo_image,demo_image.tif,right,CPu_R,1110,4919.163540885222,3332.7479369842463,1333,3306,4899,3361,4941,dorsal
